"source_role","source_path","variable","storage_class","variable_label","value_labels","search_text"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga005_7","numeric","医疗援助金额接收","","ga005_7 医疗援助金额接收"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga005_8","numeric","其他政府补贴金额接收","","ga005_8 其他政府补贴金额接收"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga005_9","numeric","其他收入来源金额接收","","ga005_9 其他收入来源金额接收"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga006","haven_labelled/vctrs_vctr/double","COVID对工资的影响","1 Decrease=1 | 2 Increase=2 | 3 Unchange=3","ga006 COVID对工资的影响"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga006_1","numeric","减少的金额","","ga006_1 减少的金额"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga006_1_max","numeric","ga006_1的最大区间","","ga006_1_max ga006_1的最大区间"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga006_1_min","numeric","ga006_1的最小区间","","ga006_1_min ga006_1的最小区间"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga006_2","numeric","增加的金额","","ga006_2 增加的金额"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga006_2_max","numeric","ga006_2的最大区间","","ga006_2_max ga006_2的最大区间"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga006_2_min","numeric","ga006_2的最小区间","","ga006_2_min ga006_2的最小区间"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga007","haven_labelled/vctrs_vctr/double","立遗嘱","1 Yes=1 | 2 No=2","ga007 立遗嘱"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga008","haven_labelled/vctrs_vctr/double","遗产规划","1 Have Considered=1 | 2 Have not Considered=2 | 3 No Asset=3","ga008 遗产规划"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga017","haven_labelled/vctrs_vctr/double","遗产规划遵循继承法","1 Yes=1 | 2 No, I Have My Plan=2","ga017 遗产规划遵循继承法"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s1","haven_labelled/vctrs_vctr/double","遗产规划：配偶","0 No=0 | 1 Yes=1","ga009_s1 遗产规划：配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s2","haven_labelled/vctrs_vctr/double","遗产规划：子女/女婿/儿媳","0 No=0 | 2 Yes=2","ga009_s2 遗产规划：子女/女婿/儿媳"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s3","haven_labelled/vctrs_vctr/double","遗产规划：兄弟姐妹","0 No=0 | 3 Yes=3","ga009_s3 遗产规划：兄弟姐妹"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s4","haven_labelled/vctrs_vctr/double","遗产规划：其他亲属","0 No=0 | 4 Yes=4","ga009_s4 遗产规划：其他亲属"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s5","haven_labelled/vctrs_vctr/double","遗产规划：父母/岳父母","0 No=0 | 5 Yes=5","ga009_s5 遗产规划：父母/岳父母"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s6","haven_labelled/vctrs_vctr/double","遗产规划：孙子孙女","0 No=0 | 6 Yes=6","ga009_s6 遗产规划：孙子孙女"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s7","haven_labelled/vctrs_vctr/double","遗产规划：朋友","0 No=0 | 7 Yes=7","ga009_s7 遗产规划：朋友"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s8","haven_labelled/vctrs_vctr/double","遗产规划：慈善机构","0 No=0 | 8 Yes=8","ga009_s8 遗产规划：慈善机构"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s9","haven_labelled/vctrs_vctr/double","遗产规划：其他","0 No=0 | 9 Yes=9","ga009_s9 遗产规划：其他"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s10","haven_labelled/vctrs_vctr/double","遗产规划：没有安排","0 No=0 | 10 Yes=10","ga009_s10 遗产规划：没有安排"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_s997","haven_labelled/vctrs_vctr/double","遗产规划：不知道","0 No=0 | 997 Yes=997","ga009_s997 遗产规划：不知道"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_1","numeric","遗产规划：配偶（%）","","ga009_1 遗产规划：配偶（%）"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_3","numeric","遗产规划：兄弟姐妹(%)","","ga009_3 遗产规划：兄弟姐妹(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_4","numeric","遗产规划：其他亲属(%)","","ga009_4 遗产规划：其他亲属(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_5","numeric","遗产规划：父母/岳父母(%)","","ga009_5 遗产规划：父母/岳父母(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_7","numeric","遗产规划：朋友(%)","","ga009_7 遗产规划：朋友(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_8","numeric","遗产规划：慈善机构(%)","","ga009_8 遗产规划：慈善机构(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga009_9","numeric","遗产规划：其他(%)","","ga009_9 遗产规划：其他(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s1","haven_labelled/vctrs_vctr/double","遗产规划：孩子[1]/配偶","0 No=0 | 1 Yes=1","ga010_s1 遗产规划：孩子[1]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s2","haven_labelled/vctrs_vctr/double","遗产规划：孩子[2]/配偶","0 No=0 | 2 Yes=2","ga010_s2 遗产规划：孩子[2]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s3","haven_labelled/vctrs_vctr/double","遗产规划：孩子[3]/配偶","0 No=0 | 3 Yes=3","ga010_s3 遗产规划：孩子[3]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s4","haven_labelled/vctrs_vctr/double","遗产规划：孩子[4]/配偶","0 No=0 | 4 Yes=4","ga010_s4 遗产规划：孩子[4]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s5","haven_labelled/vctrs_vctr/double","遗产规划：孩子[5]/配偶","0 No=0 | 5 Yes=5","ga010_s5 遗产规划：孩子[5]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s6","haven_labelled/vctrs_vctr/double","遗产规划：子女[6]/配偶","0 No=0 | 6 Yes=6","ga010_s6 遗产规划：子女[6]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s7","haven_labelled/vctrs_vctr/double","遗产规划：子女[7]/配偶","0 No=0 | 7 Yes=7","ga010_s7 遗产规划：子女[7]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s8","haven_labelled/vctrs_vctr/double","遗产规划：子女[8]/配偶","0 No=0 | 8 Yes=8","ga010_s8 遗产规划：子女[8]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s9","haven_labelled/vctrs_vctr/double","遗产规划：子女[9]/配偶","0 No=0 | 9 Yes=9","ga010_s9 遗产规划：子女[9]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s10","haven_labelled/vctrs_vctr/double","遗产规划：子女[10]/配偶","0 No=0 | 10 Yes=10","ga010_s10 遗产规划：子女[10]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s11","haven_labelled/vctrs_vctr/double","遗产规划：子女[11]/配偶","0 No=0 | 11 Yes=11","ga010_s11 遗产规划：子女[11]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s12","haven_labelled/vctrs_vctr/double","遗产规划：子女[12]/配偶","0 No=0 | 12 Yes=12","ga010_s12 遗产规划：子女[12]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s13","haven_labelled/vctrs_vctr/double","遗产规划：子女[13]/配偶","0 No=0 | 13 Yes=13","ga010_s13 遗产规划：子女[13]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s14","haven_labelled/vctrs_vctr/double","遗产规划：子女[14]/配偶","0 No=0 | 14 Yes=14","ga010_s14 遗产规划：子女[14]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s15","haven_labelled/vctrs_vctr/double","遗产规划：子女[15]/配偶","0 No=0 | 15 Yes=15","ga010_s15 遗产规划：子女[15]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s16","haven_labelled/vctrs_vctr/double","遗产规划：子女[16]/配偶","0 No=0 | 16 Yes=16","ga010_s16 遗产规划：子女[16]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s17","haven_labelled/vctrs_vctr/double","遗产规划：子女[17]/配偶","0 No=0 | 17 Yes=17","ga010_s17 遗产规划：子女[17]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s18","haven_labelled/vctrs_vctr/double","遗产规划：子女[18]/配偶","0 No=0 | 18 Yes=18","ga010_s18 遗产规划：子女[18]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s19","haven_labelled/vctrs_vctr/double","遗产规划：子女[19]/配偶","0 No=0 | 19 Yes=19","ga010_s19 遗产规划：子女[19]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s20","haven_labelled/vctrs_vctr/double","遗产规划：子女[20]/配偶","0 No=0 | 20 Yes=20","ga010_s20 遗产规划：子女[20]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s21","haven_labelled/vctrs_vctr/double","遗产规划：子女[21]/配偶","0 No=0 | 21 Yes=21","ga010_s21 遗产规划：子女[21]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s22","haven_labelled/vctrs_vctr/double","遗产规划：子女[22]/配偶","0 No=0 | 22 Yes=22","ga010_s22 遗产规划：子女[22]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s23","haven_labelled/vctrs_vctr/double","遗产规划：子女[23]/配偶","0 No=0 | 23 Yes=23","ga010_s23 遗产规划：子女[23]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s24","haven_labelled/vctrs_vctr/double","遗产规划：子女[24]/配偶","0 No=0 | 24 Yes=24","ga010_s24 遗产规划：子女[24]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s25","haven_labelled/vctrs_vctr/double","遗产规划：子女[25]/配偶","0 No=0 | 25 Yes=25","ga010_s25 遗产规划：子女[25]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s26","haven_labelled/vctrs_vctr/double","遗产规划：其他子女[26]/配偶","0 No=0 | 26 Yes=26","ga010_s26 遗产规划：其他子女[26]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s27","haven_labelled/vctrs_vctr/double","遗产规划：其他子女[27]/配偶","0 No=0 | 27 Yes=27","ga010_s27 遗产规划：其他子女[27]/配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s28","haven_labelled/vctrs_vctr/double","遗产规划：其他孩子[28]/的配偶","0 No=0 | 28 Yes=28","ga010_s28 遗产规划：其他孩子[28]/的配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s29","haven_labelled/vctrs_vctr/double","遗产规划：其他孩子[29]/的配偶","0 No=0 | 29 Yes=29","ga010_s29 遗产规划：其他孩子[29]/的配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s30","haven_labelled/vctrs_vctr/double","遗产规划：其他孩子[30]/的配偶","0 No=0 | 30 Yes=30","ga010_s30 遗产规划：其他孩子[30]/的配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s31","haven_labelled/vctrs_vctr/double","遗产规划：其他孩子[31]/的配偶","0 No=0 | 31 Yes=31","ga010_s31 遗产规划：其他孩子[31]/的配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s32","haven_labelled/vctrs_vctr/double","遗产规划：其他孩子[32]/的配偶","0 No=0 | 32 Yes=32","ga010_s32 遗产规划：其他孩子[32]/的配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s33","haven_labelled/vctrs_vctr/double","遗产规划：其他孩子[33]/的配偶","0 No=0 | 33 Yes=33","ga010_s33 遗产规划：其他孩子[33]/的配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s34","haven_labelled/vctrs_vctr/double","遗产规划：其他孩子[34]/的配偶","0 No=0 | 34 Yes=34","ga010_s34 遗产规划：其他孩子[34]/的配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga010_s35","haven_labelled/vctrs_vctr/double","遗产规划：其他孩子[35]/的配偶","0 No=0 | 35 Yes=35","ga010_s35 遗产规划：其他孩子[35]/的配偶"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_1_","numeric","遗产规划：孩子[1]/的配偶(%)","","ga011_1_ 遗产规划：孩子[1]/的配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_2_","numeric","遗产规划：子女[2]/配偶(%)","","ga011_2_ 遗产规划：子女[2]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_3_","numeric","遗产规划：子女[3]/配偶(%)","","ga011_3_ 遗产规划：子女[3]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_4_","numeric","遗产规划：子女[4]/配偶(%)","","ga011_4_ 遗产规划：子女[4]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_5_","numeric","遗产规划：子女[5]/配偶(%)","","ga011_5_ 遗产规划：子女[5]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_6_","numeric","遗产规划：子女[6]/配偶(%)","","ga011_6_ 遗产规划：子女[6]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_7_","numeric","遗产规划：子女[7]/配偶(%)","","ga011_7_ 遗产规划：子女[7]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_8_","numeric","遗产规划：子女[8]/配偶(%)","","ga011_8_ 遗产规划：子女[8]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_9_","numeric","遗产规划：子女[9]/配偶(%)","","ga011_9_ 遗产规划：子女[9]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_10_","numeric","遗产规划：子女[10]/配偶(%)","","ga011_10_ 遗产规划：子女[10]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_11_","numeric","遗产规划：子女[11]/配偶(%)","","ga011_11_ 遗产规划：子女[11]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_12_","numeric","遗产规划：子女[12]/配偶(%)","","ga011_12_ 遗产规划：子女[12]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_13_","numeric","遗产规划：子女[13]/配偶(%)","","ga011_13_ 遗产规划：子女[13]/配偶(%)"
"translated_combined_w5","restricted_source/w5_charls_CN.dta","ga011_14_","numeric","遗产规划：子女[14]/配偶(%)","","ga011_14_ 遗产规划：子女[14]/配偶(%)"
