wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
7,69000,329000,weighted_empirical,1072,669,125,HRS
8,92000,324000,weighted_empirical,968,616,125,HRS
9,92876,365000,weighted_empirical,1010,639,125,HRS
10,60200,263700,weighted_empirical,1923,1212,125,HRS
11,67000,285000,weighted_empirical,1390,869,125,HRS
12,60000,309000,weighted_empirical,1300,837,125,HRS
13,58500,288500,weighted_empirical,1575,1009,125,HRS
14,61199,321001,weighted_empirical,1161,737,125,HRS
15,93000,4e+05,weighted_empirical,1339,839,125,HRS
2,53700,173000,weighted_empirical,11091,7014,126,HRS
3,72600,189000,weighted_empirical,1786,1133,126,HRS
4,60300,2e+05,weighted_empirical,3833,2444,126,HRS
5,65000,234000,weighted_empirical,1601,1013,126,HRS
6,88000,284000,weighted_empirical,1800,1147,126,HRS
7,1e+05,345000,weighted_empirical,1160,722,126,HRS
8,77400,311000,weighted_empirical,889,568,126,HRS
9,103000,345000,weighted_empirical,1011,624,126,HRS
10,54500,285000,weighted_empirical,1985,1236,126,HRS
11,80000,299800,weighted_empirical,1393,846,126,HRS
12,52300,301800,weighted_empirical,1316,846,126,HRS
13,60000,3e+05,weighted_empirical,1632,1050,126,HRS
14,62000,340000,weighted_empirical,1166,767,126,HRS
15,78600,373000,weighted_empirical,1304,834,126,HRS
2,54000,170000,weighted_empirical,11027,6977,127,HRS
3,70000,193000,weighted_empirical,1702,1092,127,HRS
4,61500,205000,weighted_empirical,3786,2369,127,HRS
5,68500,253000,weighted_empirical,1682,1029,127,HRS
6,82000,263200,weighted_empirical,1778,1130,127,HRS
7,79500,290000,weighted_empirical,1075,676,127,HRS
8,85200,308000,weighted_empirical,1016,617,127,HRS
9,95000,345000,weighted_empirical,970,626,127,HRS
10,55000,287250,weighted_empirical,1971,1246,127,HRS
11,77000,284000,weighted_empirical,1321,840,127,HRS
12,38000,252000,weighted_empirical,1380,871,127,HRS
13,82500,325000,weighted_empirical,1695,1056,127,HRS
14,83000,360000,weighted_empirical,1250,758,127,HRS
15,92000,4e+05,weighted_empirical,1314,837,127,HRS
2,50100,159000,weighted_empirical,10985,7006,128,HRS
3,71500,195000,weighted_empirical,1748,1126,128,HRS
4,59000,206000,weighted_empirical,3942,2464,128,HRS
5,75700,245000,weighted_empirical,1641,1029,128,HRS
6,84200,295000,weighted_empirical,1703,1085,128,HRS
7,89200,323500,weighted_empirical,1066,675,128,HRS
8,98000,383000,weighted_empirical,971,596,128,HRS
9,94000,294000,weighted_empirical,1022,642,128,HRS
10,57000,280000,weighted_empirical,1945,1225,128,HRS
11,70000,282500,weighted_empirical,1390,876,128,HRS
12,60030,309000,weighted_empirical,1375,836,128,HRS
13,65000,303000,weighted_empirical,1695,1040,128,HRS
14,75691.0628708521,356000,weighted_empirical,1183,764,128,HRS
15,68000,370000,weighted_empirical,1301,827,128,HRS
2,51125,166500,weighted_empirical,11100,6991,129,HRS
3,74000,214000,weighted_empirical,1792,1119,129,HRS
4,62600,204000,weighted_empirical,3802,2412,129,HRS
5,73000,235000,weighted_empirical,1643,1043,129,HRS
6,76000,274000,weighted_empirical,1764,1128,129,HRS
7,91500,323500,weighted_empirical,1089,675,129,HRS
8,88700,306500,weighted_empirical,948,612,129,HRS
9,94000,345000,weighted_empirical,959,617,129,HRS
10,44500,263700,weighted_empirical,1939,1216,129,HRS
11,76000,3e+05,weighted_empirical,1347,861,129,HRS
12,65000,328000,weighted_empirical,1335,858,129,HRS
13,60800,303000,weighted_empirical,1775,1058,129,HRS
14,86000,298000,weighted_empirical,1129,723,129,HRS
15,85900,373000,weighted_empirical,1345,855,129,HRS
2,50800,165300,weighted_empirical,11122,6977,130,HRS
3,80000,215000,weighted_empirical,1773,1127,130,HRS
4,62500,209900,weighted_empirical,3957,2465,130,HRS
5,69300,245000,weighted_empirical,1560,996,130,HRS
6,86000,275000,weighted_empirical,1756,1118,130,HRS
7,91000,310000,weighted_empirical,1104,690,130,HRS
8,89000,318000,weighted_empirical,972,612,130,HRS
9,86000,330500,weighted_empirical,972,624,130,HRS
10,53300,275000,weighted_empirical,1891,1191,130,HRS
11,71000,277000,weighted_empirical,1335,835,130,HRS
12,68000,296000,weighted_empirical,1381,871,130,HRS
13,75000,315000,weighted_empirical,1691,1064,130,HRS
14,45000,292000,weighted_empirical,1162,743,130,HRS
15,113000,408000,weighted_empirical,1291,824,130,HRS
2,51000,170000,weighted_empirical,11071,6944,131,HRS
3,70800,209000,weighted_empirical,1826,1144,131,HRS
4,59500,201000,weighted_empirical,3798,2397,131,HRS
5,72000,242000,weighted_empirical,1640,1038,131,HRS
6,70200,284000,weighted_empirical,1762,1120,131,HRS
7,88700,312005,weighted_empirical,1077,658,131,HRS
8,87600,324000,weighted_empirical,940,602,131,HRS
9,100100,331500,weighted_empirical,969,625,131,HRS
10,60000,272500,weighted_empirical,1938,1233,131,HRS
11,80000,303000,weighted_empirical,1336,849,131,HRS
12,39000,288200,weighted_empirical,1344,839,131,HRS
13,75000,319000,weighted_empirical,1679,1049,131,HRS
14,57000,321000,weighted_empirical,1224,767,131,HRS
15,92000,370000,weighted_empirical,1363,863,131,HRS
2,51150,163000,weighted_empirical,10950,6951,132,HRS
3,73350,204000,weighted_empirical,1732,1121,132,HRS
4,62000,199699,weighted_empirical,3862,2418,132,HRS
5,73500,245000,weighted_empirical,1689,1045,132,HRS
6,81500,275000,weighted_empirical,1806,1133,132,HRS
7,85000,289000,weighted_empirical,1106,701,132,HRS
8,98000,324000,weighted_empirical,974,607,132,HRS
9,103000,367000,weighted_empirical,1005,616,132,HRS
10,50033,260400,weighted_empirical,1879,1191,132,HRS
11,68500,292000,weighted_empirical,1318,839,132,HRS
12,56600,321000,weighted_empirical,1339,851,132,HRS
13,81000,305000,weighted_empirical,1770,1097,132,HRS
14,81200,356000,weighted_empirical,1175,732,132,HRS
15,117000,408000,weighted_empirical,1362,856,132,HRS
2,52500,167484.01404838,weighted_empirical,11070,7001,133,HRS
3,77050,213000,weighted_empirical,1770,1125,133,HRS
4,57500,202500,weighted_empirical,3852,2470,133,HRS
5,78000,245000,weighted_empirical,1620,1025,133,HRS
6,90000,285500,weighted_empirical,1740,1115,133,HRS
7,96000,310000,weighted_empirical,1067,685,133,HRS
8,94000,337000,weighted_empirical,954,607,133,HRS
9,96000,352000,weighted_empirical,986,637,133,HRS
10,45771,271500,weighted_empirical,1926,1224,133,HRS
11,71000,284003,weighted_empirical,1353,843,133,HRS
12,69000,360000,weighted_empirical,1366,865,133,HRS
13,80000,333000,weighted_empirical,1644,1051,133,HRS
14,55800,356000,weighted_empirical,1269,768,133,HRS
15,75000,327000,weighted_empirical,1350,851,133,HRS
2,53000,168341.662085353,weighted_empirical,11050,6943,134,HRS
3,73350,195000,weighted_empirical,1757,1123,134,HRS
4,62000,201000,weighted_empirical,3837,2429,134,HRS
5,69000,242000,weighted_empirical,1672,1041,134,HRS
6,78000,275000,weighted_empirical,1759,1101,134,HRS
7,85850,298000,weighted_empirical,1073,671,134,HRS
8,80000,330000,weighted_empirical,978,612,134,HRS
9,83000,338000,weighted_empirical,986,646,134,HRS
10,56000,304500,weighted_empirical,1929,1235,134,HRS
11,73005,282500,weighted_empirical,1373,841,134,HRS
12,50000,298600,weighted_empirical,1330,831,134,HRS
13,81000,333000,weighted_empirical,1681,1071,134,HRS
14,83800,384000,weighted_empirical,1189,751,134,HRS
15,105500,4e+05,weighted_empirical,1353,824,134,HRS
2,51100,160500,weighted_empirical,10973,7010,135,HRS
3,69916.308081652,192000,weighted_empirical,1844,1140,135,HRS
4,57650,196000,weighted_empirical,3822,2419,135,HRS
5,65000,215000,weighted_empirical,1609,1024,135,HRS
6,82000,275000,weighted_empirical,1858,1147,135,HRS
7,86000,290000,weighted_empirical,1075,677,135,HRS
8,94500,351300,weighted_empirical,1006,628,135,HRS
9,95000,317600,weighted_empirical,1011,622,135,HRS
10,60000,269000,weighted_empirical,1912,1241,135,HRS
11,70000,306000,weighted_empirical,1324,838,135,HRS
12,74000,3e+05,weighted_empirical,1308,842,135,HRS
13,79000,330000,weighted_empirical,1722,1114,135,HRS
14,55000,370000,weighted_empirical,1171,749,135,HRS
15,70000,370000,weighted_empirical,1332,852,135,HRS
2,51000,165000,weighted_empirical,11077,6972,136,HRS
3,79000,206000,weighted_empirical,1847,1168,136,HRS
4,63000,212000,weighted_empirical,3878,2442,136,HRS
5,66000,241000,weighted_empirical,1628,1023,136,HRS
6,78000,275000,weighted_empirical,1768,1111,136,HRS
7,85850,310000,weighted_empirical,993,640,136,HRS
8,98000,393000,weighted_empirical,998,631,136,HRS
9,89000,335800,weighted_empirical,1052,677,136,HRS
10,50900,269000,weighted_empirical,1883,1214,136,HRS
11,82000,306000,weighted_empirical,1296,810,136,HRS
12,56600,309000,weighted_empirical,1308,814,136,HRS
13,77000,315000,weighted_empirical,1709,1069,136,HRS
14,73000,362500,weighted_empirical,1172,738,136,HRS
15,105500,425000,weighted_empirical,1358,843,136,HRS
2,50200,165000,weighted_empirical,11158,7061,137,HRS
3,68500,185500,weighted_empirical,1792,1134,137,HRS
4,61000,206000,weighted_empirical,3794,2403,137,HRS
5,66000,232000,weighted_empirical,1574,1000,137,HRS
6,76000,275000,weighted_empirical,1767,1134,137,HRS
7,97000,323249.446154022,weighted_empirical,1073,667,137,HRS
8,83000,311000,weighted_empirical,948,596,137,HRS
9,94000,350350,weighted_empirical,1013,615,137,HRS
10,55500,280000,weighted_empirical,1901,1208,137,HRS
11,68550,264000,weighted_empirical,1392,866,137,HRS
12,57000,288000,weighted_empirical,1335,845,137,HRS
13,66500,319000,weighted_empirical,1742,1058,137,HRS
14,42800,306000,weighted_empirical,1200,755,137,HRS
15,81000,401000,weighted_empirical,1278,817,137,HRS
2,51475.5349543687,165000,weighted_empirical,10972,6961,138,HRS
3,82500,211000,weighted_empirical,1721,1085,138,HRS
4,62800,205000,weighted_empirical,3817,2429,138,HRS
5,65000,222800,weighted_empirical,1649,1030,138,HRS
6,86000,285500,weighted_empirical,1748,1088,138,HRS
7,90000,323249.446154022,weighted_empirical,1079,670,138,HRS
8,93500,324000,weighted_empirical,947,585,138,HRS
9,94000,355000,weighted_empirical,965,626,138,HRS
10,50000,268000,weighted_empirical,2001,1223,138,HRS
11,75200,295500,weighted_empirical,1386,854,138,HRS
12,52200,299000,weighted_empirical,1379,858,138,HRS
13,75000,324000,weighted_empirical,1744,1092,138,HRS
14,73000,313000,weighted_empirical,1196,766,138,HRS
15,106300,425000,weighted_empirical,1363,863,138,HRS
2,52500,162300,weighted_empirical,11194,7037,139,HRS
3,70800,207300,weighted_empirical,1774,1120,139,HRS
4,64000,212000,weighted_empirical,3845,2421,139,HRS
5,68100,245000,weighted_empirical,1556,997,139,HRS
6,90200,281200,weighted_empirical,1716,1084,139,HRS
7,79400,323500,weighted_empirical,1097,697,139,HRS
8,98300,395500,weighted_empirical,971,598,139,HRS
9,95000,350350,weighted_empirical,990,615,139,HRS
10,55000,275000,weighted_empirical,1874,1228,139,HRS
11,70000,283501.97647929,weighted_empirical,1352,865,139,HRS
12,56600,332400,weighted_empirical,1309,844,139,HRS
13,82500,339000,weighted_empirical,1740,1081,139,HRS
14,65000,292000,weighted_empirical,1136,727,139,HRS
15,105500,417000,weighted_empirical,1413,864,139,HRS
2,53000,170000,weighted_empirical,11029,7046,140,HRS
3,80300,213000,weighted_empirical,1831,1147,140,HRS
4,63100,209400,weighted_empirical,3799,2389,140,HRS
5,67000,231200,weighted_empirical,1554,996,140,HRS
6,82000,259000,weighted_empirical,1859,1140,140,HRS
7,77000,323500,weighted_empirical,1038,666,140,HRS
8,84800,380000,weighted_empirical,970,598,140,HRS
9,75269,316200,weighted_empirical,1001,627,140,HRS
10,46200,240000,weighted_empirical,1896,1224,140,HRS
11,60400,284000,weighted_empirical,1370,869,140,HRS
12,50000,3e+05,weighted_empirical,1328,829,140,HRS
13,82500,307200,weighted_empirical,1766,1092,140,HRS
14,58000,302000,weighted_empirical,1173,736,140,HRS
15,85900,370000,weighted_empirical,1353,839,140,HRS
2,52200,167000,weighted_empirical,10981,6944,141,HRS
3,72000,202000,weighted_empirical,1857,1168,141,HRS
4,63600,208700,weighted_empirical,3895,2433,141,HRS
5,72000,242000,weighted_empirical,1562,976,141,HRS
6,87000,283000,weighted_empirical,1846,1153,141,HRS
7,74200,290000,weighted_empirical,1079,677,141,HRS
8,98000,360500,weighted_empirical,948,609,141,HRS
9,81800,302000,weighted_empirical,1030,638,141,HRS
10,54000,272500,weighted_empirical,1905,1217,141,HRS
11,74500,280000,weighted_empirical,1315,832,141,HRS
12,64020,321000,weighted_empirical,1302,836,141,HRS
13,80350,328200,weighted_empirical,1753,1099,141,HRS
14,66000,321700,weighted_empirical,1162,732,141,HRS
15,70000,329000,weighted_empirical,1332,844,141,HRS
2,51000,163600,weighted_empirical,10977,6957,142,HRS
3,69000,191000,weighted_empirical,1803,1123,142,HRS
4,59300,196000,weighted_empirical,3867,2424,142,HRS
5,65000,224000,weighted_empirical,1612,1027,142,HRS
6,83100,275000,weighted_empirical,1759,1095,142,HRS
7,91600,299500,weighted_empirical,1056,681,142,HRS
8,82000,320700,weighted_empirical,1019,625,142,HRS
9,92000,325000,weighted_empirical,1021,656,142,HRS
10,54500,274300,weighted_empirical,1976,1241,142,HRS
11,71000,284003,weighted_empirical,1337,833,142,HRS
12,50000,311000,weighted_empirical,1330,838,142,HRS
13,77679,330000,weighted_empirical,1662,1045,142,HRS
14,78000,426000,weighted_empirical,1215,745,142,HRS
15,75500,373000,weighted_empirical,1333,843,142,HRS
2,50000,165000,weighted_empirical,11113,6960,143,HRS
3,70000,204000,weighted_empirical,1799,1129,143,HRS
4,64500,208000,weighted_empirical,3946,2478,143,HRS
5,70000,260000,weighted_empirical,1564,988,143,HRS
6,80000,278000,weighted_empirical,1778,1138,143,HRS
7,65000,267000,weighted_empirical,1114,687,143,HRS
8,93500,326300,weighted_empirical,970,628,143,HRS
9,96000,355000,weighted_empirical,975,625,143,HRS
10,54000,3e+05,weighted_empirical,1910,1199,143,HRS
11,59000,272500,weighted_empirical,1295,836,143,HRS
12,39500,300500,weighted_empirical,1350,841,143,HRS
13,66000,292000,weighted_empirical,1662,1074,143,HRS
14,73000,356000,weighted_empirical,1194,739,143,HRS
15,90000,370000,weighted_empirical,1297,848,143,HRS
2,52341.3950253814,169282.900058016,weighted_empirical,11111,7012,144,HRS
3,72000,195000,weighted_empirical,1807,1149,144,HRS
4,59600,209000,weighted_empirical,3811,2399,144,HRS
5,68100,234000,weighted_empirical,1628,1028,144,HRS
6,66500,276600,weighted_empirical,1750,1101,144,HRS
7,85000,302000,weighted_empirical,1093,694,144,HRS
8,82000,320700,weighted_empirical,919,589,144,HRS
9,90000,355000,weighted_empirical,1030,640,144,HRS
10,55429.5803290095,275000,weighted_empirical,1936,1207,144,HRS
11,70050,277000,weighted_empirical,1340,843,144,HRS
12,60000,296000,weighted_empirical,1377,864,144,HRS
13,59000,316000,weighted_empirical,1727,1078,144,HRS
14,59079,313000,weighted_empirical,1103,723,144,HRS
15,69000,337965.108886936,weighted_empirical,1335,848,144,HRS
2,51600,165000,weighted_empirical,11061,7001,145,HRS
3,70800,182000,weighted_empirical,1837,1147,145,HRS
4,64400,210000,weighted_empirical,3843,2433,145,HRS
5,70000,242700,weighted_empirical,1619,1046,145,HRS
6,79100,275000,weighted_empirical,1763,1125,145,HRS
7,99000,352000,weighted_empirical,1125,707,145,HRS
8,82000,338000,weighted_empirical,921,593,145,HRS
9,86000,316100,weighted_empirical,994,621,145,HRS
10,58000,286000,weighted_empirical,1862,1160,145,HRS
11,67000,271000,weighted_empirical,1323,843,145,HRS
12,77300,305800,weighted_empirical,1365,866,145,HRS
13,77300,342000,weighted_empirical,1695,1046,145,HRS
14,83000,358464.826133119,weighted_empirical,1230,778,145,HRS
15,72500,371000,weighted_empirical,1329,839,145,HRS
2,53400,170000,weighted_empirical,11012,6969,146,HRS
3,72600,204000,weighted_empirical,1842,1148,146,HRS
4,60000,193500,weighted_empirical,3912,2468,146,HRS
5,72000,241000,weighted_empirical,1602,1019,146,HRS
6,80000,281200,weighted_empirical,1859,1136,146,HRS
7,87500,313000,weighted_empirical,1077,673,146,HRS
8,106000,420200,weighted_empirical,934,603,146,HRS
9,89000,330500,weighted_empirical,1008,647,146,HRS
10,54500,278000,weighted_empirical,1848,1181,146,HRS
11,73005,260000,weighted_empirical,1292,841,146,HRS
12,52200,336000,weighted_empirical,1332,847,146,HRS
13,77679,335000,weighted_empirical,1695,1042,146,HRS
14,55000,336000,weighted_empirical,1194,753,146,HRS
15,83100,372744.059028143,weighted_empirical,1360,873,146,HRS
2,51100,168341.662085353,weighted_empirical,10962,6934,147,HRS
3,72000,214000,weighted_empirical,1777,1128,147,HRS
4,64150,203500,weighted_empirical,3794,2408,147,HRS
5,66800,232000,weighted_empirical,1650,1042,147,HRS
6,83100,274000,weighted_empirical,1819,1158,147,HRS
7,95000,370000,weighted_empirical,1131,713,147,HRS
8,98000,338000,weighted_empirical,1016,633,147,HRS
9,94000,350500,weighted_empirical,1013,628,147,HRS
10,50900,280000,weighted_empirical,1990,1214,147,HRS
11,65000,280000,weighted_empirical,1351,868,147,HRS
12,58000,327500,weighted_empirical,1333,832,147,HRS
13,60300,315000,weighted_empirical,1650,1048,147,HRS
14,83800,336000,weighted_empirical,1123,710,147,HRS
15,78200,383000,weighted_empirical,1358,863,147,HRS
2,50000,165000,weighted_empirical,11059,7016,148,HRS
3,78000,210000,weighted_empirical,1782,1137,148,HRS
4,60600,208000,weighted_empirical,3968,2486,148,HRS
5,72030,241000,weighted_empirical,1577,1001,148,HRS
6,82000,290000,weighted_empirical,1770,1124,148,HRS
7,91500,352143,weighted_empirical,1098,679,148,HRS
8,84800,311000,weighted_empirical,918,578,148,HRS
9,89000,315500,weighted_empirical,1040,667,148,HRS
10,50350,263700,weighted_empirical,1904,1193,148,HRS
11,68500,284000,weighted_empirical,1322,858,148,HRS
12,62000,3e+05,weighted_empirical,1316,842,148,HRS
13,61000,319000,weighted_empirical,1680,1064,148,HRS
14,55000,336000,weighted_empirical,1192,752,148,HRS
15,65000,285800,weighted_empirical,1341,859,148,HRS
2,51900,165600,weighted_empirical,11079,6963,149,HRS
3,72000,204000,weighted_empirical,1726,1101,149,HRS
4,60043,211200,weighted_empirical,3873,2470,149,HRS
5,65550,235000,weighted_empirical,1637,1040,149,HRS
6,85000,263000,weighted_empirical,1810,1155,149,HRS
7,85850,305000,weighted_empirical,1142,715,149,HRS
8,100300,429000,weighted_empirical,978,611,149,HRS
9,89000,301000,weighted_empirical,1014,643,149,HRS
10,54500,285000,weighted_empirical,1890,1180,149,HRS
11,71000,277000,weighted_empirical,1327,830,149,HRS
12,56000,303000,weighted_empirical,1302,843,149,HRS
13,78000,325000,weighted_empirical,1611,1038,149,HRS
14,65000,340000,weighted_empirical,1217,761,149,HRS
15,78200,371000,weighted_empirical,1361,835,149,HRS
2,50500,165000,weighted_empirical,11148,7020,150,HRS
3,74000,192290,weighted_empirical,1821,1120,150,HRS
4,63800,205000,weighted_empirical,3912,2441,150,HRS
5,75300,249650,weighted_empirical,1570,1008,150,HRS
6,82000,272400,weighted_empirical,1712,1085,150,HRS
7,85300,310000,weighted_empirical,1040,683,150,HRS
8,93500,324000,weighted_empirical,920,578,150,HRS
9,90000,315500,weighted_empirical,956,616,150,HRS
10,56000,274300,weighted_empirical,1926,1183,150,HRS
11,65000,237000,weighted_empirical,1309,824,150,HRS
12,47161,321000,weighted_empirical,1402,863,150,HRS
13,66000,313000,weighted_empirical,1735,1088,150,HRS
14,81500,337500,weighted_empirical,1227,756,150,HRS
15,65500,359000,weighted_empirical,1289,811,150,HRS
